recipe_id,recipe_name,han_score_raw,han_score
14274,Grilled Basil Pesto Chicken Sub Sandwich Recipe,0.03385114,0.7806139
14275,Mexican Low Fat Fish Wraps Recipe,0.03682864,0.81915087
14276,Phalguni Dal Recipe - Bengali Style Red Lentils With Fresh Green Peas,0.033688135,0.7785042
14277,Sanjori Bread Recipe (Maharashtrian Sweet Flatbread Stuffed with Halwa),0.032558132,0.7638788
14278,Creamy Mango Kulfi Recipe With Cream Cheese,0.032271184,0.760165
14279,Beetroot Garlic Lemon Rasam (Recipe In Hindi),0.037411813,0.82669866
14280,Mushroom And Bok Choy Stir Fry Recipe,0.035794713,0.805769
14281,Corn And Onion Raita Recipe,0.038302768,0.8382301
14282,Achari Aloo Parwal Sabzi Recipe (Pointed Gourd And Potato Stir Fry In Pickle Spices),0.036437746,0.8140916
14283,Pan Fried Avocado Kofta Recipe,0.037662573,0.82994413
14284,Cinnamon Spiced Orange Iced Tea Recipe,0.03659437,0.81611866
14285,Punjabi Sabut Moong Ki Dal Recipe (Whole Green Lentils Cooked With Punjabi Spices),0.035603363,0.8032924
14286,Quinoa Vangi Bath Recipe,0.03661443,0.81637836
14287,Kali Mirch Aloo Bhindi Sabzi - Aloo Bhindi Pepper Fry Recipe,0.03645453,0.8143089
14288,Indian Style Beetroot Soup Recipe,0.038922798,0.84625494
14289,Kolkata Style Vegetable Chop Recipe,0.036225382,0.811343
14290,Creamy Chicken Pesto Spaghetti Pasta Recipe,0.037594073,0.8290576
14291,Sesame Potato Toast Recipe,0.03527239,0.7990087
14292,Simple Peruvian (Mayocoba) Beans Salad Recipe,0.034648877,0.7909388
14293,Thai Style Steamed Buns Recipe,0.036663245,0.81701016
14294,Creamy Roasted Pumpkin Risotto Recipe,0.036796693,0.8187373
14295,Methi Mushroom Masala Recipe,0.034132726,0.78425837
14296,Punjabi Style Arbi (Recipe In Hindi),0.03233769,0.7610257
14297,Jhunka Vadi Recipe - North Karnataka/Maharashtrian Speciality,0.038776606,0.84436285
14298,Chana Kanghou Recipe - Manipuri Style Kala Chana Sabzi,0.03825671,0.8376339
14299,Kerala Style Banana Dosa Recipe,0.03326115,0.7729778
14300,Khandeshi Sev Bhaji Recipe,0.037305728,0.82532567
14301,"Oats, Cranberry And Walnut Bread Recipe",0.03178906,0.75392497
14302,Spinach and Moong Dal Pakodas Recipe,0.03405472,0.7832487
14303,Aval Upma Recipe,0.036359657,0.8130809
14304,Masala Khichia Recipe (Spicy Corn Flour Papad),0.035711613,0.80469346
14305,Gulkand Panna Cotta Recipe with Strawberry Sauce,0.03589712,0.80709445
14306,Golden Glow Smoothie Recipe,0.025936188,0.6781729
14307,Milagu Sadam Recipe (Instant Pepper Rice),0.039066058,0.8481091
14308,Maharashtrian Style Kala Chana Cooked In Koli Masala Recipe,0.037920676,0.8332847
14309,खमंग ककड़ी रेसिपी - Khamang Kakdi Recipe,0.038490485,0.8406596
14310,Bharwa Besan Mirch Sabzi Recipe - Chillies Stuffed With Spiced Gram Flour,0.032376114,0.76152307
14311,Vazhaithandu Lemon Rasam Recipe - Banana Stem Lemon Rasam,0.035154562,0.79748374
14312,Lehsun Methi Raita Recipe,0.035408992,0.8007767
14313,Carrot Beans Thoran Recipe - Kerala Thoran For Onam Sadya,0.035236247,0.79854095
14314,गुट्टी वांकाया रेसिपी - Gutti Vankaya Recipe,0.03614063,0.81024605
14315,पुली कुज़ह रेसिपी - Puli Koozh Recipe,0.033855617,0.78067183
14316,केरला स्टाइल कच्चा केला और सुरन कोटु करी रेसिपी - Kerala Style Plantain & Yam Thoran Recipe,0.033374712,0.7744476
14317,कुम्भ पुलाव रेसिपी - Spiced Kumbh Pulao Recipe,0.03635735,0.81305104
14318,Ulava Charu Recipe - Spicy Andhra Horse Gram Rasam,0.03528935,0.79922825
14319,Konkani Style Solkadhi Recipe - Kokum Drink,0.034257412,0.78587216
14320,Sindhi Toor Dal Recipe With Aam Papad - Aam Papad Dal Recipe,0.036191188,0.8109004
14321,Lemon Rasam Recipe - Nimbe Saaru Recipe,0.03223926,0.75975174
14322,ऑरेंज रसम रेसिपी - Orange Rasam Recipe,0.035526812,0.80230165
14323,Homemade Lemon Sevai Recipe - Lemon Idiyappam Recipe,0.030662004,0.7393378
14324,Pudina Lehsun Laccha Paratha Recipe - Mint Garlic Layered Paratha,0.031816147,0.75427556
14325,Coriander Tadka Raita Recipe,0.037426308,0.8268863
14326,North Karnataka Style Nuggekai Kharbyaali Recipe-Spiced Drumstick Sambar,0.035181843,0.7978368
14327,Spicy Poppy Seeds Pulao Recipe - Gasa Gasala Saddi,0.038196944,0.83686036
14328,Tamil Nadu Style Arachuvitta Rasam Recipe,0.028572712,0.71229666
14329,Konkani Style Mande/Mandige/Chavde Recipe-Thin fried pancakes stuffed with sweet coconut Recipe,0.039529517,0.85410756
14330,Dry Fruit Burfi Recipe With Gulkand,0.030942025,0.74296206
14331,Gluten Free Rajgira Burfi Recipe,0.03341954,0.7750278
14332,Sing Paak Recipe - Spiced Peanut Burfi,0.034789793,0.79276264
14333,Thandai Flavoured Rice Kheer Recipe,0.032698818,0.7656997
14334,आंध्रा स्टाइल वांकाया कोथिमीरा करम रेसिपी - Andhra Style Vankaya Kothimeera Karam Recipe,0.032262944,0.7600583
14335,Andhra Style Vankaya Kothimeera Karam Recipe - Brinjal Cooked With Spicy Coriander Mix Recipe,0.03784377,0.83228934
14336,Maharashtrian Tindora Sabzi With Peanuts Recipe,0.02024059,0.60445637
14337,लहसुन की चटनी रेसिपी - Lahsun ki Chutney Recipe,0.031096093,0.7449561
14338,Kathirikai Poondu Pirattal Recipe - South Indian Style Brinjal Stir Fry With Garlic,0.0389498,0.8466044
14339,Paneer Pyaz Paratha Recipe,0.034424074,0.7880292
14340,Homemade Doodh Peda Recipe - Milk Peda,0.034568917,0.7899039
14341,Sobji Diye Bhaja Muger Dal Recipe - Bengali Style Moong Dal with Winter Vegetables,0.033506077,0.77614784
14342,मुलांगी थोगयल रेसिपी - Mullangi Thogayal Recipe,0.020928942,0.61336553
14343,हरियाली अंडे की करी रेसिपी - Hariyali Egg Curry Recipe In Coriander and Mint Gravy,0.034866713,0.79375815
14344,करेला कढ़ी रेसिपी - Karela Kadhi Recipe,0.017411401,0.56783897
14345,Spicy Mullangi Thogayal Recipe (Radish Chutney),0.019443678,0.5941422
14346,Bengali Jhinge Narkol Chenchki Recipe - Stir Fried Ridge Gourd With Coconut,0.036466975,0.8144699
14347,ढाबा स्टाइल एग करी रेसिपी - Dhaba Style Egg Curry Recipe,0.03345652,0.77550644
14348,Dhaba Style Egg Curry Recipe in Electric Pressure Cooker,0.027623672,0.7000135
14349,मालवानी अंडा करी रेसिपी - Malvani Anda Curry Recipe,0.030236868,0.73383534
14350,Malvani Anda Curry Recipe - Egg Curry With Spicy Malvani Masala,0.027614558,0.69989556
14351,Khamang Kakdi Recipe - Maharashtrian Cucumber Salad,0.037539884,0.8283563
14352,एल्लु चटनी रेसिपी - Ellu Chutney Recipe,0.034893863,0.7941096
14353,Rose Flavoured Shahi Tukda Recipe,0.031555865,0.75090677
14354,Ellu Chutney Recipe - Sesame Seeds Chutney Recipe,0.04007637,0.8611853
14355,Soya Keema Matar Masala Recipe,0.03603444,0.8088717
14356,आलुची भाजी रेसिपी - Aluchi Bhaji Recipe,0.035819583,0.8060909
14357,Green Beans Poriyal Recipe With Peanuts & Sesame Recipe,0.014995381,0.5365691
14358,राजस्थानी प्याज की कढ़ी रेसिपी - Rajasthani Pyaaz Ki Kadhi Recipe,0.033251617,0.77285445
14359,Rajasthani Pyaaz Ki Kadhi Recipe - Onion Kadhi Recipe,0.034046117,0.78313744
14360,Palak Pappu Recipe - Andhra Style Palakura Pappu - Dal Palak,0.031115942,0.745213
14361,चना मेथी दाल रेसिपी - Chana Methi Dal Recipe,0.035407946,0.8007632
14362,सोबजी दीए भाजा मुगेर दाल रेसिपी - Sobji Diye Bhaja Muger Dal Recipe,0.036275536,0.8119922
14363,Kesar Paneer Ki Kheer Recipe - Cottage Cheese Milk Pudding,0.036645018,0.8167742
14364,स्मोक्ड ढाबा दाल रेसिपी - Smoked Dhaba Dal Recipe,0.033653367,0.7780542
14365,Moru Kachiyathu Recipe - Kerala Style Seasoned Buttermilk,0.038107682,0.8357051
14366,Gorikayi Palya Recipe - Karnataka Style Gawar Phali Sabzi,0.036095798,0.8096659
14367,Jain Style Corn Palak Recipe,0.034261055,0.7859193
14368,Satvik Carrot Sprouts Salad Recipe - No Onion No Garlic,0.031689506,0.7526365
14369,Raw Banana Thoran Recipe,0.03836355,0.83901674
14370,Spicy Matar Masala Recipe,0.03650216,0.81492525
14371,Brinjal Capsicum Sabji Recipe,0.035473738,0.8016147
14372,Spicy Coconut Peanut Stuffed Baby Brinjal Recipe,0.03312068,0.77115977
14373,Chow Chow and Carrot Kootu Recipe,0.036161687,0.8105186
14374,Cabbage Pachadi Recipe,0.03423257,0.78555065
14375,Maharashtrian Kanda Poha Recipe,0.030417997,0.7361797
14376,मैंगलोर फिश करी रेसिपी - Mangalore Fish Curry Recipe,0.03834418,0.83876604
14377,केला बेसनी सब्ज़ी विधि रेसिपी - Kela Besani Sabzi Recipe,0.032164536,0.75878465
14378,Oriya Special Dalma Recipe - Lentils Cooked With Vegetables & Raw Papaya,0.034687947,0.7914444
14379,Mizoram Style Hmarcha Rawt - Roasted Green Chilli Chutney,0.031213202,0.74647176
14380,Atte Ka Halwa Recipe - Whole Wheat Flour Halwa with Khoya,0.039390013,0.852302
14381,Iyengar Vendakkai Mor kuzhambu Recipe,0.032511994,0.7632817
14382,Kerala Style Vendakka Uppadan Recipe,0.03645839,0.81435883
14383,Mooli Palak Sabji Recipe - Radish Spinach Sabzi,0.019761903,0.5982608
14384,Spicy Chickpeas Aloo Salad Chaat Recipe,0.031717956,0.75300467
14385,Kaju Pista Roll Recipe - Cashew Nut Pistachio Fudge,0.030726759,0.7401759
14386,Lasun Batata Poori Recipe - Spiced Coriander Fried Bread Recipe,0.033512667,0.77623314
14387,Menthya Matvadi Palya Recipe - Madhwa Brahmin Style Methi-Chana Dal Sabzi,0.021569684,0.62165844
14388,Pori Urundai Recipe - Healthy Puffed Rice Balls With Jaggery,0.03095801,0.7431689
14389,Kuruku Kaalan Recipe - Raw Bananas in Coconut Curry,0.03321636,0.7723981
14390,Papad er Dalna Recipe - Bengali Papad Curry,0.034391563,0.78760844
14391,Oats Mor Kali Recipe - Oats & Buttermilk Breakfast Porridge,0.022633642,0.63542897
14392,Sweet Corn And Raw Mango Salad Recipe,0.03180343,0.75411093
14393,Vendakkai Puli Kuzhambu,0.034826327,0.7932355
14394,Sadya Parippu Recipe - Kerala Style Lentils,0.033332944,0.773907
14395,Kobbari Charu Recipe - Coconut Milk & Dal Sambar Recipe,0.027964575,0.7044257
14396,Bengali Style Pomfret Shorshe Recipe - Pomfret In Mustard Gravy,0.033856243,0.78067994
14397,Andhra Style Chama Dumpa Pulusu Recipe - Arbi With Sesame Tamarind Sauce Recipe,0.034666784,0.79117054
14398,Potato Stuffed Dal Dhokli Recipe,0.03650654,0.81498194
14399,Authentic Godumai Dosai Recipe - Whole Wheat Flour Crepes,0.033926874,0.7815941
14400,Arunachal Pradesh Zan Recipe - Finger Millet Porridge with Vegetables Recipe,0.039909996,0.8590319
14401,Besan Katli Ki Sabzi Recipe,0.037180092,0.8236996
14402,Methi Moong Dal Recipe - Healthy Diabetic Friendly Recipe,0.03623573,0.811477
14403,केरला स्टाइल एग रोस्ट करी रेसिपी - Kerala Style Egg Roast Curry Recipe,0.033891484,0.78113604
14404,कुरुकु कालन रेसिपी - Kurukku Kaalan Recipe,0.033349432,0.77412045
14405,केरला स्टाइल उल्ली थियल रेसिपी - Kerala Style Ulli Theeyal Recipe,0.033725727,0.7789907
14406,मसूर दाल गस्सि रेसिपी - Masoor Dal Gassi Recipe,0.0341127,0.7839992
14407,Hurali Saaru Recipe - Healthy Horse Gram and Coconut Curry,0.03224335,0.75980467
14408,Egg Biryani Recipe With Coconut Milk,0.032103032,0.75798863
14409,Spicy Dalia Pulao Recipe - Broken Wheat Pulao,0.03203413,0.7570968
14410,Mango Kesari Recipe | Mango Sooji Halwa | Mango Sheera,0.03717132,0.8235861
14411,Gajar Amla Raita Recipe - Carrot Gooseberry Raita Recipe,0.0375528,0.82852346
14412,Mango Payasam Recipe-Mambazha Payasam - Onam Special,0.03800472,0.83437246
14413,Indian Style Kala Chana Salad Recipe,0.03358892,0.7772201
14414,Kanda Kairichi Chutney Recipe - Onion & Raw Mango Chutney,0.037662685,0.8299457
14415,Kumbakonam Kadappa Recipe - South Indian Style Lentil and Potato Stew,0.033613857,0.77754277
14416,Makhane Ki Phirni Recipe - Lotus Seed Milk Pudding,0.03694888,0.820707
14417,South Indian One Pot Sambar Rice Recipe,0.03266374,0.7652457
14418,Maharashtrian Karanji Recipe (Gujiya) - A Delicious Diwali Sweet,0.03661488,0.81638426
14419,Bengali Holud Mishti Pulao Recipe - Saffron Flavored Rice With Nuts,0.032535356,0.7635841
14420,Aloo Subz Dum Biryani Recipe,0.035923682,0.8074382
14421,Kharbyaali Masale Khara Recipe - North Karnataka Sambar Powder,0.034248438,0.785756
14422,Kaju Katli Recipe (Kaju Barfi),0.040048007,0.8608182
14423,Matar Ki Tehri Recipe - Fragrant rice cooked with spices and fresh peas,0.03490153,0.79420877
14424,Vegetable Biryani Recipe With Chatpata Aloo,0.033956546,0.78197813
14425,Saunf Wale Aloo Baingan Recipe - Fennel Spiced Potato And Eggplant,0.038787622,0.84450537
14426,Kerala Style Prawns & Shrimp Biryani -Chemmeen Biryani Recipe,0.0382855,0.83800656
14427,Papaya and Carrot Halwa Recipe,0.02969599,0.72683495
14428,Beetroot Carrot Halwa Recipe,0.034185693,0.7849439
14429,Jeera Hing Aloo Recipe - No Onion No Garlic Recipe,0.029079882,0.7188608
14430,Raw Mango Raita Recipe,0.03801465,0.8345011
14431,Bhindi Masala Gravy Recipe - Ladies Finger In Tomato Onion Gravy,0.034373794,0.78737843
14432,Whole Wheat Beetroot Paratha Recipe,0.0324101,0.7619629
14433,Ragi Appam Recipe - A Healthy Twist To The Classic Kerala Appam,0.009951511,0.47128773
14434,Paal Kesari Recipe - South Indian Style Milk Kesari,0.03528028,0.79911083
14435,Corn And Onion Raita Recipe,0.0379625,0.83382607
14436,Mysore Chutney Recipe - Chana Dal Chutney,0.035968736,0.8080213
14437,Anda Bhurji Recipe,0.03124015,0.74682057
14438,Kerala Style Appam Recipe Without Yeast,0.03768128,0.83018637
14439,सुखी उरद दाल रेसिपी - Sukhi Urad Dal Sabzi Recipe,0.035477236,0.80166
14440,Murungai Keerai Paruppu Usili Recipe - Drumstick Leaves & Toor Dal,0.021008398,0.6143939
14441,North Indian Sooji Halwa Recipe,0.032324348,0.76085305
14442,Schezwan Masala Dosa Recipe Using Classic Idli Dosa Batter,0.029983021,0.73054993
14443,वन पॉट बटर चिकन खिचड़ी रेसिपी - One Pot Butter Chicken Khichdi Recipe,0.035922524,0.80742323
14444,Rawalpindi Style Chole Recipe,0.028576558,0.71234643
14445,दही अचारी भिंडी रेसिपी - Dahi Achari Bhindi Recipe,0.036485415,0.8147086
14446,Lauki Raita Recipe - Grated Bottle Gourd Yogurt Salad,0.03295007,0.7689516
14447,Kumbalakai Majjige Huli Recipe- Ash Gourd Buttermilk Curry,0.035629123,0.8036258
14448,Pudina Pyaz Kachumber Salad Recipe - Mint & Onion Salad,0.039733507,0.8567476
14449,भिंडी टमाटर सब्ज़ी रेसिपी - Bhindi Tomato Sabzi Recipe,0.036698245,0.8174631
14450,Whole Wheat Spinach Paratha Recipe,0.034794644,0.7928254
14451,कश्मीरी पनीर ग्रेवी रेसिपी - Kashmiri Paneer Gravy Recipe,0.035172924,0.7977214
14452,Mullangi Poriyal recipe - South Indian Style Radish Stir Fry,0.03838782,0.8393309
14453,Keema Bhindi Masala Recipe - Okra & Minced Meat Curry,0.037776444,0.831418
14454,Paruppu Payasam Recipe - Stewed Dal Coconut Milk Payasam,0.032793287,0.7669224
14455,Gulab Jamun Recipe With Khoya,0.02733715,0.69630516
14456,Rajasthani Ghevar Recipe,0.027566783,0.6992772
14457,Onion Rava Dosa Recipe - Spiced Semolina Crepe,0.036546037,0.8154932
14458,Sooji Upma Recipe With Coconut,0.038772337,0.8443075
14459,पालक तौव्वे रेसिपी - Palak Tovve Recipe,0.03588837,0.8069812
14460,Karnataka Style Guliappa Recipe (Gundponglu/Paniyaram/Paddu),0.03759002,0.8290051
14461,Beetroot Gajar Mooli Salad Recipe - Radish & Beetroot Salad,0.03563413,0.8036906
14462,Kadai Paneer Recipe - Spiced Cottage Cheese With Green Bell Peppers,0.030979412,0.74344593
14463,Kumbh Makai Masala Recipe - Baby Corn And Mushroom Tikka Masala,0.026161956,0.68109494
14464,Tomato Onion Chutney Recipe - Thakkali Vengayam Chutney,0.034924194,0.79450214
14465,चाय मसाला पाउडर रेसिपी - Indian Tea Masala Powder Recipe,0.035309453,0.7994884
14466,Classic Indian Sliced Salad Recipe,0.038038753,0.83481294
14467,Paneer Masala Dosa Recipe-Paneer Bhurji Dosa,0.030013448,0.7309437
14468,High Protein Soya Idli Recipe,0.014913809,0.53551334
14469,Karnataka Style Kashi Halwa Recipe With Ash Gourd,0.03313042,0.7712858
14470,Sindhi Koki Recipe-Masala Roti With Onions And Green Chillies,0.031071164,0.74463344
14471,Kanchipuram Masala Dosa Recipe With Soya Dosa Batter,0.033641145,0.777896
14472,Sindhi Style Chicken Curry Recipe Using Preethi Electric Pressure Cooker,0.03624448,0.8115903
14473,Konkani Style Phanna Doddak Recipe-Tempered Dosa Recipe,0.035431582,0.8010691
14474,अवल उपमा रेसिपी - Aval Upma Recipe,0.036491305,0.8147848
14475,Healthy Homemade Ragi Dosa Recipe,0.033853624,0.780646
14476,Peanut Cucumber Salad Recipe,0.03735288,0.8259359
14477,Ella Ada Recipe-Steamed Rice Pancakes With Coconut & Jaggery Filling,0.03805241,0.8349898
14478,मूंगफली चटनी पोड़ी रेसिपी - Peanut Chutney Podi Recipe,0.03929375,0.8510561
14479,Stuffed Gobi Ka Paratha - Spiced Cauliflower Flatbread,0.03562858,0.8036188
14480,वन पॉट पंजाबी राजमा मसाला रेसिपी - One Pot Punjabi Rajma Masala Recipe,0.034033507,0.7829742
14481,वन पॉट प्रेशर कुकर चिकन करी रेसिपी - One Pot Pressure Cooker Chicken Curry Recipe,0.036710493,0.81762165
14482,Parsi Style Lagan Sara Istew Recipe - Rich Sweet Assorted Vegetable Curry,0.036562644,0.81570804
14483,"Beetroot, Carrot & Cucumber Salad with Peanuts Recipe",0.033307478,0.7735774
14484,"चकुंदर, गाजर और ककड़ी का सलाद रेसिपी - Beetroot, Carrot & Cucumber Salad with Peanuts Recipe",0.03557863,0.8029723
14485,चेट्टिनाड ड्राई पेप्पर चिकन रेसिपी - Chettinad Dry Pepper Chicken Recipe,0.042945478,0.89831936
14486,Pineapple Kesari Bhath Recipe - Sweet Semolina Pudding,0.036158353,0.8104755
14487,North Arcot Special Godumai Rava Puliyodharai Recipe - Broken Wheat/Dalia Puliogare,0.020829797,0.6120823
14488,Cabbage Carrot Onion Pudina Thepla Recipe,0.033787504,0.7797903
14489,Savory Flax Seed Multigrain Crackers Recipe,0.03274416,0.76628655
14490,Chatpata Rajma Salad Recipe - Kidney Beans Salad Recipe,0.033742007,0.7792014
14491,Grated Cucumber Raita Recipe,0.03794968,0.8336602
14492,Khara Avalakki Recipe (Karnataka Style Poha),0.038142744,0.83615893
14493,Bengali Bhog Khichuri Recipe - Bengali Khichdi Using Electric Pressure Cooker,0.035805553,0.80590934
14494,भिंडी मसाला ग्रेवी रेसिपी - Bhindi Masala Gravy Recipe,0.03736544,0.8260985
14495,आम की लौंजी रेसिपी - Aam Ki Launji Recipe,0.03713987,0.82317895
14496,Manipuri Style Tan Ngang Recipe - Refined Flour/Maida Indian Puri Recipe,0.040660173,0.86874133
14497,Sabudana Thalipeeth Recipe - Tapioca Pearl Spicy Flat Bread,0.03137903,0.74861807
14498,Maharashtrian Ghavan Recipe - Rice Flour Crepes,0.036188073,0.8108601
14499,"अंकुरित हरे मूंग और कच्चे आम का सलाद रेसिपी - Green Moong Sprouts, Raw Mango Salad Recipe",0.035924997,0.80745524
14500,हरा धनिया पराठा रेसिपी - Hara Dhania Paratha Recipe,0.03786848,0.8326092
14501,Boondi Raita Recipe Spiced With Black Salt,0.035475224,0.80163395
14502,Kerala Vendakkai Thoran Recipe - Okra Stir Fry with Coconut,0.03798405,0.83410496
14503,Manipuri Style Chak Angouba Recipe - Vegetable Pulao Recipe,0.040009815,0.8603239
14504,Manipuri Style Alu Kangmet Recipe - Mashed Potato In Dry Red Chillies,0.032257605,0.7599892
14505,Traditional Bengali Rasgulla Recipe - Cottage Cheese Balls In Sweetened Syrup,0.029706176,0.7269668
14506,कीमा भिंडी रेसिपी - Keema Bhindi Recipe,0.03952798,0.8540876
14507,Malabar Parotta Recipe - Kerala Parotta Recipe,0.03514638,0.7973778
14508,Bengali Luchi Recipe - Bengali Softa Maida Puffed Puri,0.02112345,0.615883
14509,Aam Ki Launji Pickle Recipe - Sweet & Spicy Mango Pickle,0.022948628,0.63950574
14510,Carrot Badam Kheer Recipe - Carrot Almond Milk Pudding,0.030624142,0.73884773
14511,Kerala Style Varutharacha Sambar Recipe - Tangy Coconut Sambar Recipe,0.033512548,0.7762316
14512,Vazhakkai Varuval Recipe- Raw Banana Roast Recipe,0.02062224,0.609396
14513,Manipuri Style Karotkhabi Kanghou Recipe - Bitter Gourd & Potato Stir Fry,0.03771021,0.83056074
14514,केरला वेंडकई थोरन रेसिपी - Kerala Vendakkai Thoran Recipe,0.036709115,0.8176039
14515,कथीरिकै पौड़ी करी रेसिपी - Kathirikai Podi Curry Recipe,0.0349702,0.7950976
14516,Kathirikai Podi Curry Recipe (Roasted Brinjal with Spices),0.036729492,0.8178675
14517,Mixed Vegetable Jalfrezi Recipe,0.030602997,0.7385741
14518,Kadai Broccoli Masala Recipe - Broccoli Cooked With Indian Spices,0.029513586,0.72447413
14519,Spiced Kumbh Pulao Recipe - Spicy Mushroom Rice,0.036026597,0.80877024
14520,मटर बेसन और पनीर चीला रेसिपी - Matar Besan And Paneer Cheela Recipe,0.03565826,0.80400294
14521,पंजाबी स्टाइल बूंदी कढ़ी रेसिपी - Punjabi Style Boondi Kadhi Recipe,0.032940738,0.76883084
14522,Punjabi Style Boondi Kadhi Recipe,0.032888513,0.76815486
14523,Chichinda Ki Sabzi Recipe -Uttar Pradesh Style Snake Gourd Stir Fry,0.03520066,0.7980803
14524,Ellu Kuzhambu Recipe- Sesame Seeds Kuzhambu,0.035165783,0.79762894
14525,पत्ता गोभी थोरन रेसिपी - Cabbage Thoran/Poriyal Recipe,0.03719946,0.82395023
14526,Mint And Pomegranate Raita Recipe,0.03834492,0.83877563
14527,Burani Raita Recipe - Garlic Based Yogurt,0.034779195,0.7926254
14528,Pudina Rice Recipe,0.031677864,0.7524858
14529,Avalakki Bisi Bele Bhat Recipe,0.03536509,0.8002085
14530,Nellikai Chitranna Recipe - Gooseberry-Amla Rice Recipe,0.03471195,0.7917551
14531,Pisarna Manga Recipe -Instant Raw Mango Pickle,0.03473751,0.7920859
14532,Idli Upma Recipe,0.03624214,0.8115599
14533,Godhuma Dosa Recipe - Instant Whole Wheat Flour Dosa Recipe,0.036308862,0.81242347
14534,Beetroot Halwa Recipe,0.031167986,0.7458866
14535,Dangar Pachadi With Grated Carrots Recipe (Urad Dal Raita),0.035538323,0.8024506
14536,Brown Rice Kozhukattai Recipe - Savory Brown Rice Dumplings,0.030780625,0.7408731
14537,Onion Rava Dosa Recipe - Instant Crispy Sooji Dosa Recipe,0.038263537,0.83772224
14538,Peppery Mushroom Biryani Recipe,0.03732545,0.82558084
14539,Vegetable Oats Upma Recipe,0.018965602,0.5879546
14540,Sabudana Kheer Recipe - Tapioca Pearl Milk Pudding,0.030806052,0.7412022
14541,Green Moong Dal Khichdi Recipe,0.022895344,0.6388161
14542,Avocado Paratha Recipe,0.020908512,0.61310107
14543,सोया पालक करी रेसिपी - Soya And Spinach Curry Recipe,0.03151194,0.75033826
14544,Cauliflower & Cucumber Raita Recipe (Cauliflower Yogurt Salad),0.03289065,0.7681826
14545,Spicy Tomato Pickle Recipe - South Indian Thakkali Thokku,0.03069608,0.7397788
14546,Paneer Matar Pulao Recipe,0.03360923,0.7774829
14547,Doodhi Na Muthiya Dhokla Recipe,0.035367865,0.80024445
14548,Gobi Biryani Recipe - Spiced Cauliflower Rice,0.035921413,0.80740887
14549,Pavakka Theeyal Recipe - Bitter Gourd In A Roasted Coconut Gravy,0.03710473,0.82272416
14550,Kerala Style Ragi Puttu Recipe - Healthy Diabetic Friendly Recipe,0.0144283455,0.5292301
14551,Hesaru Bele Southekayi Kosambari Recipe - Cucumber Kosambari,0.031708155,0.75287783
14552,Kakdi Chi Koshimbir Recipe - Maharashtrian Style Cucumber Salad,0.019241266,0.5915224
14553,"South Indian Style Green Moong Sprouts, Raw Mango Salad Recipe",0.036155067,0.8104329
14554,Achari Paneer Recipe -Spicy Pickled Paneer Gravy,0.033074535,0.7705625
14555,Avocado Raita Recipe,0.036960974,0.82086366
14556,गुजराती कढ़ी रेसिपी - Gujarati Kadhi Recipe,0.032826334,0.76735014
14557,Peanut Chutney Podi Recipe,0.039054457,0.847959
14558,काथीरीकइ गोथ्सु रेसिपी - Kathirikai Gotsu Recipe,0.036002077,0.80845284
14559,Drumstick Dal Recipe,0.038374882,0.8391634
14560,हैदराबादी खादी मसूर की दाल रेसिपी - Hyderabadi Khadi Masoor Ki Dal Recipe,0.033254568,0.7728926
14561,Pasi Paruppu Masiyal Recipe-Green Moong Dal Curry Recipe,0.03246045,0.7626146
14562,Potato And Cauliflower In Peanut Curry Recipe,0.032216735,0.7594603
14563,Begun Basanti Recipe - Eggplant In Mustard Yogurt Curry,0.03209653,0.75790447
14564,बीन्स करम रेसिपी - Beans Curry (Recipe In Hindi),0.03664903,0.81682616
14565,इमली चिल्ली आलू रेसिपी - Tamarind Chilli Potato Recipe,0.036733977,0.8179256
14566,Kala Chana Masala Curry Recipe,0.0330172,0.76982045
14567,Baked Stuffed Baati With Churma And Panchratna Dal Recipe,0.03337747,0.77448326
14568,Khajur Satori Recipe (Dates Flatbread),0.038313825,0.8383732
14569,Kerala Style Ulli Theeyal Recipe - Small Onions Roasted in Spicy Tamarind Coconut Gravy,0.034854937,0.79360574
14570,बांदे दिन्दु कडले पाल्या रेसिपी - Banana Stem Chickpea Curry,0.03739031,0.82642037
14571,चकुंदर पनीर करी रेसिपी - Beetroot Paneer Curry Recipe In Coconut Milk,0.037426244,0.82688546
14572,Kathirikai Urulai Kizhangu Kara Kuzhambu Recipe,0.029342681,0.72226214
14573,Jolada Ganji Recipe (Jowar Savoury Porridge),0.029158372,0.7198767
14574,Semolina Vegetable Chilla Recipe,0.038708966,0.8434874
14575,Mangalore Style Southe Gatti/Southekayi kadubu Recipe (Steamed Cucumber Dumplings),0.033743348,0.7792188
14576,Assamese Poita Bhat With Aloo Pitika Recipe,0.030457152,0.7366864
14577,Homemade Apple Sauce Recipe,0.034881976,0.7939557
14578,Avarekalu Kadubu Recipe (Hyacinth Beans Steamed Dumplings),0.030121572,0.73234314
14579,Maharashtrian Anarsa Recipe,0.038244307,0.83747345
14580,Ghoogri Recipe - Jowar Upma,0.0342092,0.78524816
14581,Goan Shepeche Polle Recipe,0.029724285,0.72720116
14582,Lehsuni Methi Paneer Recipe - Garlic Methi Paneer Curry,0.03287394,0.7679663
14583,Andhra Gongura Pachadi Recipe - Andhra Style Sorrel Leaves Chutney,0.029281532,0.7214707
