recipe_id,recipe_name,expiry_score
16691,Carrot Matar Paratha Recipe,0.5
16692,Chettinadu Style Kollu Thogayal Recipe (Horsegram Chutney),0.5
16724,Nigella Seed Beetroot Rice Recipe,0.5
17120,Turichya Danyanchi Usal (Maharashtrian Style Fresh Green Tuvar/Pigeon Peas Curry),0.5
9421,Mixed Vegetable Handi Recipe,0.5
17125,Fruit-Chia Rice paper rolls in a Mango Tahini Dipping sauce Recipe,0.5
9220,Bathua Aloo Paratha Recipe,0.5
8916,Assamese Sesame Kaffir Lime Chicken Curry,0.5
17135,Muga Ambat Recipe,0.5
16402,Khandeshi Sev Bhaji Recipe,0.5
9594,Kachumber Salad Recipe,0.5
16684,Andhra Style Pesarattu Upma Recipe,0.5
9393,Egg Stuffed Paratha Recipe,0.5
9392,Avarekalu Tikki Recipe,0.5
16901,Matki Chi Rassa Bhaji Recipe (Maharashtrian Style Moth Beans Cooked with Goda Masala),0.5
9261,Prawns Coconut Curry Recipe,0.5
9390,Goan Style Tonak Alsanyache Recipe (Black eyed beans cooked in Tonak Masala Recipe),0.5
9596,Moong Dal Palak Cheela (Recipe In Hindi),0.5
9114,Rajma Galouti Kebab Recipe,0.5
17170,Oriya Badi Chura Recipe | Sundried Lentil Dumpling Crumble,0.5
9136,Hara Pyaz Paratha Recipe - Spring Onion Paratha Recipe,0.5
9605,Chicken Tikki Recipe,0.5
16619,Vermicelli Biryani Recipe,0.5
16627,Goan Egg Drop Curry Recipe,0.5
9259,Sagu Masala Dosa Recipe,0.5
16623,Dahi Wale Aloo Recipe (Indian Yogurt-based Potato Curry),0.5
8781,White Vegetable Kurma Recipe With Coconut & Cashew,0.5
16670,Broccoli Keema And Cheese Uttapam Recipe,0.5
9377,Masala Karela Recipe - Masala Karela,0.5
9052,Crispy Corn Chaat Recipe,0.5
9061,Sev Puri Recipe (Papdi Chaat) - Indian Street Food Evening Snack,0.5
16904,Maharashtrian Golyachi Amti Recipe (Besan Balls In Tamarind Based Spicy Gravy),0.5
9373,Pudlangai Porial Recipe - Snake Gourd Porial Recipe,0.5
16500,Bengali Style Chingri Macher Cutlet Recipe (Prawn Cutlet),0.5
9045,Lehsuni Tikki Recipe,0.5
8791,Murungai Keerai Poriyal With Moong Dal Recipe,0.5
8994,Avarekalu Tikki Recipe,0.5
9003,Chicken Keema Samosa Recipe,0.5
17143,Meat Ka Achaar Recipe (Goat Pickle),0.5
9317,Sour Pumpkin Vegetable Recipe - Tangy Tamarind Pumpkin Curry (Recipe In Hindi),0.5
9229,Aloo Matar Pudina Tikki Recipe,0.5
8787,Maharashtrian Misal Pav Recipe,0.5
9426,Egg Dosa Recipe,0.5
9021,Shakarkandi Chaat Recipe -Sweet Potato Tangy Salad,0.5
9026,Bengali Style Hilsa Fish In Poppy Seeds & Yogurt Curry Recipe,0.5
16496,Vegetable Handi Biryani Recipe,0.5
9574,South Indian Egg Curry Recipe,0.5
16571,Stuffed Corn and Capsicum Paratha Recipe with Herbs,0.5
9028,Haryali Seekh Kebab Recipe,0.5
9405,Savory Semolina Breakfast Pudding Recipe,0.5
9030,Dalia Pakora Recipe - Broken Wheat Pakora,0.5
17147,Chenai Kizhangu Poricha Kootu Recipe (Tamil Nadu Style Yam Cooked in Coconut Gravy),0.5
17162,Goan Style Chicken Galinha Cafreal Recipe,0.5
16583,Aloo Chana In Mint Coriander Gravy Recipe,0.5
9309,Raw Mango Dhokla Recipe Topped With Sweet Mango Chutney,0.5
16913,Kollu Pachadi Recipe (Sprouted Horse gram Raita Recipe),0.5
16518,Stuffed Masala Aloo Naan Recipe Made Without Oven,0.5
16536,Makhana ki Sabzi Recipe,0.5
9546,Paneer Onion Paratha Recipe,0.5
16644,Bengali Style Dimer Torka Recipe (Egg Tadka Dal Recipe),0.5
9501,Dahi Wale Aloo (Recipe),0.5
9355,Karnataka Style Bassaru Palya Recipe - Toor Dal And Dill Leaves Stir Fry,0.5
9161,Doi Bhetki Recipe - Bengali Style Yogurt Fish Curry,0.5
8889,Goan Batata Recheado Recipe With Carrots & Beans,0.5
9503,Baby Corn and Green Peas Sabzi Recipe,0.5
9062,Mushroom Masala With Corn Recipe,0.5
9351,Murgh Ajmeri Recipe,0.5
16837,Arbi Ajwain Ki Sabzi Recipe (Roasted Colocasia Stir Fry With Ajwain),0.5
9506,Veg Tunday Kabab Recipe,0.5
8937,Neymeen Vatti Pattichathu Recipe - Seer Fish In Spicy Masala,0.5
9461,Hara Pyaz Paratha Recipe - Spring Onion Paratha Recipe,0.5
9460,Paneer Raw Mango Curry Recipe,0.5
9160,Bengali Style Mixed Vegetable Sweet Pilaf Recipe,0.5
17062,Stir Fry Green beans and Tofu with Panch Phoron Recipe,0.5
9508,Crispy Balak Pagora Recipe - Made in the pit paniyaram pan,0.5
16555,Beetroot Paratha Recipe Flavored With Peanuts,0.5
8869,Ragi Masala Roti Recipe,0.5
9281,Moong Matar Kebab Recipe - Green Lentil And Peas Kebab,0.5
8861,Matkiche Vade Recipe - Moth Beans Fritters,0.5
9515,Coriander Garlic Baked Chicken Recipe,0.5
16797,Besan Capsicum Ki Sabzi Recipe,0.5
8928,Sweet & Spicy Raw Papaya Moongphali Ki Sabzi Recipe,0.5
9491,Minced Meat And Egg Croquettes Recipe,0.5
8814,Mixed Vegetable Corn Pakora Recipe - Made In Kuzhi Paniyaram Pan,0.5
9295,Andhra Style Bangaladumpa Vepudu Recipe - Potato Fry Recipe,0.5
16554,Moong Dal Palak Cheela Recipe (Yellow Lentil And Spinach Crepes),0.5
8915,Garlic Red Chicken Gravy Recipe,0.5
16987,Malai Matar Paneer Recipe (Cottage Cheese & Peas In Rich Creamy Gravy),0.5
17012,Maash Ki Dal Khasgi Recipe (Dhaba Style Urad Dal),0.5
8918,"Green Peas, Potato and Paneer Tikki Recipe",0.5
9474,Paneer Kalimirch Recipe (Paneer in Black Pepper flavored Gravy),0.5
8911,Dum Murgh Kali Mirch Recipe - Chicken In Rich White Gravy,0.5
8909,Tambdi Bhaji Recipe - Goan Style Red Amaranth Stir Fry,0.5
16548,Aloo Posto Recipe (Potatoes In Poppy Seed Paste),0.5
9469,Shahi Dal Recipe,0.5
9480,Tomato Poha With Peas Recipe,0.5
8904,Spicy & Tangy Pakodi Chaat Recipe,0.5
16773,Methi Missi Roti Recipe,0.5
9310,Rajasthani Style Mutton Banjara Recipe,0.5
16893,Red Lentil Curry Without Coconut Recipe,0.5
16546,Vegan Soya Aloo Curry Recipe,0.5
9305,Red Lentil Curry Without Coconut Recipe,0.5
17018,Chap Badami Recipe (Lamb Ribs Cooked In Almond Paste),0.5
9465,Chyna Upper Recipe - Eggplant Foot Yam Stir Fry Recipe,0.5
17053,Gular Ki Sabzi Recipe/ Shallow Fried Cluster Fig,0.5
9089,Hare Pyaaz Ki Puri Recipe - Spring Onion Puri,0.5
8944,Macha Mahura Recipe - Odia Style Fish Curry With Vegetables,0.5
16955,Rajasthani Badi Ki Sabzi,0.5
8956,"Aama Vadai ,Masala Paruppu Vadai Recipe - Spiced Fried Lentil Fritters",0.5
16758,Spring Onion and Peanut Raita Recipe,0.5
17094,Instant Carrot Pickle Recipe,0.5
8837,Sukhi Suran Masala Sabzi Recipe,0.5
9080,Cheesy Potatoes Recipe,0.5
8836,Lau Er Khosha Bhaja Recipe - Bottle Gourd Peel Stir Fry,0.5
9078,Aloo Simla Mirch Ki Sabzi Recipe - Aloo & Capsicum Sabzi,0.5
8830,Hara Bhara Kebab Recipe with Millets,0.5
16937,Karnataka Style Moolangi Chutney Recipe (Radish Thogayal),0.5
16828,Peshawari Chole Recipe,0.5
16935,Mini Idli Upma Recipe (Steamed Rice Cake Stir Fry),0.5
9476,Murungai Keera Masala Vada Recipe - Murungai Keerai Masala Vadai Recipe,0.5
16915,Harive Soppina Saaru Recipe (Karnataka Style Amaranth Leaves Cooked with Lentils),0.5
9432,Macha Mahura Recipe - Odia Style Fish Curry With Vegetables,0.5
8980,Paneer Methi Paratha Recipe,0.5
8981,Pineapple Mushroom Tikka Recipe With Tandoori Masala,0.5
16726,Kollu Vada Kurma Recipe (Horse Gram Fritters Spicy & Tangy Curry),0.5
8821,Baked Vegetable Seekh Kebab Recipe,0.5
8820,Congress Buns Recipe,0.5
16528,Aloo Matar Masala Khichdi Recipe,0.5
16565,Andhra Style Erra Kaaram Dosa Recipe (Spicy Red Chilli Chutney Dosa Recipe),0.5
8819,Hyderabadi Chicken Shikampuri Kebab Recipe,0.5
17104,Capsicum Masala Poriyal Recipe (South Indian Style Bell Pepper Stir Fry),0.5
9105,Kerala Style Jack Fruit Seeds Stir Fry Recipe,0.5
9362,Aloo Gajar Matar Sabzi Recipe,0.5
9531,Red Beans And Oats Cutlet Recipe,0.5
16561,Whole Wheat Vegetable Chilla (Cheela) Recipe,0.5
16558,Cheese and Spring Onion Stuffed Parathas,0.5
16941,Rajasthani Ghasela Recipe (Besan Ka Pitta),0.5
9347,Arbi Ke Kebab Recipe (Spicy Colocasia Kebab) Recipe,0.5
8856,Bengali Style Sheem Poshto Recipe - Flat Beans In Poppy Seeds,0.5
16880,Tikhat Rava Recipe (Spicy Semolina Crumble),0.5
9278,Goan Style Mushroom Vindaloo (Recipe in Hindi),0.5
8964,Dum Ke Shami Kebab Recipe,0.5
9273,Gawar Ki Sabzi Recipe - Cluster Beans Curry,0.5
16803,Murgh Ajmeri Recipe,0.5
9447,Bengali Style Chingri Macher Cutlet Recipe (Prawn Cutlet),0.5
8965,Moong Matar Kebab Recipe - Green Lentil And Peas Kebab,0.5
17082,Labra Assamese Chunky Mix Vegetables Recipe,0.5
17092,Masoor Dal Aur Rajma Masala Recipe,0.5
16638,Baked Fish In Coconut Milk Recipe,0.5
9526,Baked Chana Dal Vada Recipe - Baked Chana Dal Vada Recipe,0.5
16896,Malabar Kaai Curry Recipe With Nenthrapazham,0.5
9104,Chicken Kathi Roll Recipe,0.5
9528,Mughlai Style Aloo Matar Gobi Gravy Recipe,0.5
8848,Baingan Sarson Ka Saag Recipe,0.5
9529,Chammanthi Chutney Recipe,0.5
8887,Goan Recheado Masala Recipe,0.5
14409,Spicy Dalia Pulao Recipe - Broken Wheat Pulao,0.5
8769,Chicken Galauti Kebab Recipe,0.5
7254,"Mushroom, Paneer And Soya Chunk Samosa Recipe",0.5
7171,Thotakura Majjiga Pulusu Recipe - Amaranth Leaves in Buttermilk Stew,0.5
7178,Cabbage Onion Vada Recipe,0.5
7183,Pudina Quinoa Recipe,0.5
7204,Mirchi Pakodi Recipe,0.5
18130,Knol Khol Gravy Recipe - Kohlrabi In A Yogurt Based Gravy,0.5
18127,Carrots Dill and Peanut Sadam - South Indian Style Stir Fried Rice,0.5
18076,One Pot Methi Mushroom Brown Rice Pulao Recipe,0.5
18073,Punjabi Kadhi Pakora Recipe,0.5
18072,Rajasthani Gatte Ka Pulao Recipe,0.5
7252,Maharastrian Batatyachi Bhaji Recipe-Quick and Simple Aloo Sabzi,0.5
18060,Spicy Lemon Chicken Kebab Recipe,0.5
7150,Boti Masala Chaat Recipe - Fryums Chaat Recipe,0.5
18059,Makai Ka Cheela Recipe - Delicious Corn Cheela Recipe,0.5
7271,Dahi Wale Makhane Recipe - Lotus Seeds In Curd Gravy,0.5
18052,Kale Chane Ki Kadhi Recipe - Black Chickpea Kadhi,0.5
7273,Pacha & Mocha Parappu Sundal Recipe - Green Sprouts & Flat Broad Bean Stir Fry,0.5
7276,Mooli And Wadi Ki Sabzi Recipe,0.5
7278,Shimla Mirch Ki Launji Recipe,0.5
7280,Maharashtrian Style Dudhi Kajuchi Sonari Amti Recipe - Bottle Gourd And Cashew Nut Sabzi,0.5
18033,Karuveppilai Chicken Fry Recipe- Curry Leaf Flavoured Chicken,0.5
18030,One Pot Pressure Cooker Chicken Curry Recipe,0.5
7298,Methi Chaman Recipe -Paneer In Dark Leafy Greens Based Gravy,0.5
18201,Snake Gourd Salan Recipe (Snake Gourd Cooked In Tangy Spicy Peanut Sesame Curry),0.5
7141,Healthy Maravalli Kizhangu Bonda Recipe - Spicy Tapioca Fritters,0.5
6992,Mutton Keema Samosa Recipe-Mangsher Singara,0.5
7065,Awadhi Style Karela Ka Dulma Recipe - Stuffed Bitter Gourd In Yogurt Gravy,0.5
7000,Dal Vada with Oats and Vegetable Recipe,0.5
18273,Lauki Bharta Recipe - Spiced & Mashed Bottled Gourd Recipe,0.5
7027,Sundaikkai Godumai Rava Upma Recipe,0.5
7037,Healthy Kabuli Chana Pakora Recipe,0.5
7038,Palak And Moong Dal Pakodas Recipe,0.5
18262,Puri Recipe - Learn to Make Soft Puffed Puris At Home,0.5
18260,Andhra Style Chicken Fry Recipe,0.5
7059,Bharma Baingan Ki Sabzi Recipe - Spicy Stuffed Brinjals,0.5
7064,Chicken Cheese Stuffed Kulcha Recipe,0.5
18257,Chicken Bharta Recipe - Dhaba Style Chicken Masala,0.5
18252,Chicken Meatballs In A Makhni Gravy Recipe,0.5
18209,Raw Mango Sambar Recipe - South Indian Mangai Sambar Recipe,0.5
18250,Javvarisi Dosa Recipe - Soft & Instant Sabudana Dosa Recipe,0.5
7087,Ghee Masala Dosa Recipe,0.5
18222,Raw Mango Prawns Curry Recipe,0.5
18216,Murgh Malaiwala Recipe - Chicken In Rich Creamy Gravy,0.5
18215,Chicken In Curry Leaves Gravy Recipe,0.5
7116,Red Beans And Oats Cutlet Recipe,0.5
7120,Khaman Dhokla Poha Recipe,0.5
18213,"Cucumber, Red Radish, Tomatoes & Onion Salad Recipe",0.5
7123,Ragi Murungai Keerai Adai Recipe-Finger Millet Flour & Drumstick Leaves Savory Flatbread,0.5
7135,Whole Moong Dal Vada Recipe,0.5
18029,Maharashtrian Style Surnachi Koshimbir Recipe-Yam Salad,0.5
7307,Bhindi Huli Recipe - South Indian Style Tangy Okra,0.5
7311,Grilled Chicken With Vegetables Recipe,0.5
7481,Moong Bhajji Recipe-Moong Fritters,0.5
7430,Egg Dosa Recipe,0.5
7441,Dhungare Baingan Recipe,0.5
7446,Laal Maas Biryani Recipe,0.5
17965,Tamil Nadu Style Paneer Kurma Recipe,0.5
7455,Hariyali Dum Aloo Recipe - Potatoes In Spinach Mint Curry,0.5
7456,Sabsige Soppu Palya Recipe - Udupi Style Dill Leaves Stir Fry,0.5
7462,Masala Methi Bhindi Sabzi Recipe,0.5
7466,Mughlai Style Aloo Matar Gobi Gravy Recipe,0.5
7473,Rajasthani Methi Mangodi Sabzi Recipe,0.5
7480,Mughlai Dum Arbi Recipe,0.5
7484,Khatti Meethi Mooli Ki Sabzi Recipe-Sweet and Tangy Radish Dry Recipe,0.5
18017,Pepe Chingri Recipe - Green Papaya Prawn Curry Recipe,0.5
7489,Vegan Malai Gobhi Recipe,0.5
7490,Methi Malai Matar Recipe - Fenugreek Peas Curry With Cream,0.5
7494,Kothavarangai Poriyal Recipe - South Indian Style Cluster Beans Sabzi,0.5
17944,Hara Pyaz Paratha Recipe - Spring Onion Paratha Recipe,0.5
7506,Andhra Style Palakaru Vepadu Recipe - Spinach Stir Fry Recipe,0.5
7511,No Onion No Garlic Oriya Style Moong Dalma Recipe,0.5
7512,Biuli Dal Er Boda Recipe - Bengali Style Urad Dal Vada,0.5
7522,Maharashtrian Style Kala Chana Cooked In Koli Masala Recipe,0.5
17931,Bengali Style Mixed Vegetable Sweet Pilaf Recipe,0.5
7549,North Karnataka Style Nuggekai Kharbyaali Recipe-Spiced Drumstick Sambar,0.5
17971,Bathua Aloo Paratha Recipe,0.5
7416,Raw Banana Tikkis Recipe,0.5
7415,Instant Masala Oats Kuzhi Paniyaram Recipe,0.5
17979,Paneer Raw Mango Curry Recipe,0.5
18016,Kacche Aam Ki Launji Recipe,0.5
7321,Chicken Vindaloo Recipe,0.5
7323,Awadhi Khaas Nihari Recipe,0.5
7330,Drumstick Leaves Sabzi With Crushed Peanuts Recipe,0.5
18013,Chicken Korma Recipe - Mughlai Style Chicken Curry,0.5
7336,Mushroom Baby Corn Kaalimirri Recipe - Pepper Cashew Gravy,0.5
7343,Bhatt Ki Dal Recipe - Traditional Kumaoni Black Bean Dal,0.5
7346,Nawabi Paneer Curry Recipe,0.5
18001,Kerala Style Chicken Chatti Pathiri Recipe,0.5
17995,Raw Mango And Spring Onion Chutney Recipe,0.5
17987,Kongunadu Chicken Curry Recipe,0.5
7350,Scrambled Eggs With Ridge Gourd Sabzi Recipe,0.5
7351,Achari Kaddu Ki Sabzi Recipe,0.5
17985,Tamil Nadu Style Chicken Salna Recipe,0.5
17982,Murgh Musallam Recipe - Masala Roasted Chicken,0.5
7362,Makki Paneer Pakora Recipe,0.5
7364,Carrot & Capsicum Sabzi Recipe - No Onion No Garlic,0.5
7367,Karela Aur Baingan Ki Sabzi Recipe - Bitter Gourd Brinjal Sabzi,0.5
7368,Rajasthani Gatte Ki Sabzi Recipe With Onion & Garlic,0.5
7402,Moong Sprouts Salad with Grated Carrots & Coriander Recipe,0.5
7404,Andhra Style Bobbarlu Vada/ Alsanda Vada Recipe -Spicy Lobia Vada Recipe,0.5
6997,Pyaaz Curry Patta Chaach Recipe - Onion And Curry Leaves Spiced Buttermilk,0.5
6991,Indori Poha Recipe,0.5
17928,Arbi Gosht Masala Recipe - Mutton Arbi Curry In Electric Pressure Cooker,0.5
6371,Mushroom Paratha Recipe,0.5
18514,Karnataka Style Obbattu Saaru Recipe - Sweet & Spicy Rasam Recipe,0.5
6323,Savoury Kordoi Recipe (Assamese Star Fruit Shaped Snack Recipe),0.5
6344,Capsicum Masala Poriyal Recipe (South Indian Style Bell Pepper Stir Fry),0.5
18511,Tamil Nadu Style Karamani Murungakkai Kuzhambu Recipe-Black eyed Beans & Drumstick Curry,0.5
6350,Assamese Amitar Khar Recipe,0.5
6356,Mixed Vegetable Samosa Recipe,0.5
6360,Besan Aur Pyaz Ka Cheela Recipe - Roz Ka Khana With Figaro Olive Oil,0.5
6363,Moong Dal Palak Cheela Recipe (Yellow Lentil And Spinach Crepes),0.5
6366,Cheese and Spring Onion Stuffed Parathas,0.5
6369,Beetroot Paratha Recipe Flavored With Peanuts,0.5
6372,Stuffed Corn and Capsicum Paratha Recipe with Herbs,0.5
6312,Meat Ka Achaar Recipe (Goat Pickle),0.5
6375,Andhra Style Erra Kaaram Dosa Recipe (Spicy Red Chilli Chutney Dosa Recipe),0.5
6401,Aloo Matar Masala Khichdi Recipe,0.5
6424,Aloo Chana In Mint Coriander Gravy Recipe,0.5
6434,Bengali Style Chingri Macher Cutlet Recipe (Prawn Cutlet),0.5
18505,Karnataka Style Majjige Huli Recipe - Tasty Buttermilk Rasam,0.5
18502,Matki Khichdi Recipe - Palak Pudina Moth Bean Khichdi Recipe,0.5
18498,Methi Pakoda Kadhi Recipe - Punjabi Kadhi Pakora,0.5
6459,Bengali Style Dimer Chop Recipe,0.5
6466,South Indian Onion Chutney Recipe,0.5
6498,Khara Obbattu Recipe (Bread Stuffed With Spicy Potato Mixture Recipe),0.5
6318,Goan Prawns Balchao Recipe (Prawns Pickle),0.5
6299,Instant Carrot Pickle Recipe,0.5
6989,Paruppu Thogayal Recipe -Toor & Bengal Gram Chutney,0.5
6188,Chap Badami Recipe (Lamb Ribs Cooked In Almond Paste),0.5
6153,Ambode Recipe (Karnataka Style Masala Vada),0.5
6156,Andhra Style Corn Vada Recipe,0.5
6161,Kanchakalar Khosha Bata | A Traditional Bengali Raw Banana Peel Chutney,0.5
6166,Kheel Paniyaram Recipe (Puffed Rice Paniyaram),0.5
18562,Achari Masala Powder Recipe,0.5
6169,Arbi Cutlet Recipe (Spiced Colocasia Patties),0.5
6173,Mumbai Style Masala Khichiya Churi Recipe,0.5
6175,Potato Puff Pastry Recipe,0.5
6182,Baked & Crisp Whole Wheat Methi Puri Recipe (Healthy Snack),0.5
6185,Gular Ki Sabzi Recipe/ Shallow Fried Cluster Fig,0.5
18557,Kolhapuri Masala Recipe (Maharashtrian Masala Chutney Powder),0.5
6294,Labra Assamese Chunky Mix Vegetables Recipe,0.5
6197,Indian Style Tapenade Recipe,0.5
18556,Panch Phoran Masala Recipe- Indian Five Spice Powder,0.5
18544,Khara Obbattu Recipe (Bread Stuffed With Spicy Potato Mixture Recipe),0.5
6229,Kolhapuri Masala Recipe (Maharashtrian Masala Chutney Powder),0.5
6254,Mini Idli Upma Recipe (Steamed Rice Cake Stir Fry),0.5
18538,Butter Chicken With Tandoori Mayo Recipe,0.5
6273,Quinoa and Vegetable Saute Recipe,0.5
6287,Shalgam Ke Kebab Recipe (Turnip Patties),0.5
6288,Kale And Vegetable Fried Quinoa Recipe,0.5
18516,Karnataka Style Bassaru Recipe - Dill flavored Coconut Rasam,0.5
6503,Aloo Chaat Recipe With Baked Beans - Roz Ka Khana With Figaro Olive Oil,0.5
18496,Palak Onion Kadhi Pakora Recipe,0.5
6557,Andhra Style Saggubiyyam Punugulu Recipe (Crispy Tapioca Snack),0.5
18305,Andhra Style Kakarakaya Vepudu Recipe - Bitter Gourd Stir Fry,0.5
18347,Karela Masala Sabzi Recipe,0.5
6798,Andhra Style Uppu Pindi Recipe (Rice Rava and Moong Dal Pudding Recipe),0.5
6826,Crispy Corn And Bell Peppers Chaat Recipe,0.5
18346,Foxtail Millet Vermicelli Upma Recipe,0.5
6850,Bele Dose Recipe (Lentil Dosa Recipe),0.5
6852,Mixed Sprouts Coriander Dosa With Idli Dosa Batter,0.5
6857,Palak Dhania Dosa Recipe With Figaro Olive Oil,0.5
18331,Mutton Do Pyaza Recipe,0.5
6892,Baked Chana Dal Vada Recipe,0.5
6905,Oriya Badi Chura Recipe | Sundried Lentil Dumpling Crumble,0.5
18304,Achari Gosht Recipe,0.5
18476,Mutton Rezala Recipe,0.5
6917,Foxtail Millet Nucchina Unde Recipe (Foxtail Millet and Lentil Dumplings),0.5
18303,Tomato Upma Recipe,0.5
18300,Bharwa Karela Recipe,0.5
6945,Lachedar Kakdi Pyaz Kachumber Recipe - Onion Cucumber Salad,0.5
6955,Beans Mezhukkupuratti Recipe - Kerala Style Stir Fried Beans,0.5
18275,Konkani Style Kalwanche Tonak Recipe - Oyster Curry,0.5
18274,Lauki Aloo Sabzi Recipe - Bottle Gourd Potato Vegetable Curry,0.5
6971,Masala Jowar Bhakri Recipe,0.5
6976,Paneer Carrot Stuffed Paratha Recipe,0.5
6981,Kambu Murukku Recipe,0.5
18349,Rayalseema Style Borugula Upma Recipe,0.5
18351,Quick & Easy Idli Upma Recipe With Figaro Olive Oil,0.5
18353,Karnataka Style Avarekai Upma Recipe,0.5
6731,Kolhapuri Khanda Lasun Masala Spice Mix Recipe,0.5
6576,Masala Pohe Recipe,0.5
18466,Tindora Ka Salan Recipe,0.5
18431,Punjabi Methi Kadhi Recipe - Fenugreek Leaf Yogurt Curry,0.5
6592,Baked Beans & Potatoes Chaat Recipe,0.5
18426,Daal Gosht Recipe-Mutton Curry With Lentils,0.5
6595,Poshto Phoolkopi Recipe (Cauliflower & Potato In Poppy Seeds Gravy),0.5
6603,Vegan Soya Aloo Curry Recipe,0.5
6607,Aloo Posto Recipe (Potatoes In Poppy Seed Paste),0.5
18419,Mutton Kothu Kari Cabbage Masala - Mutton Cabbage Keema,0.5
6610,Stuffed Masala Aloo Naan Recipe Made Without Oven,0.5
18397,Left Over Vadai Upma Recipe,0.5
18396,Pakki Mutton Biryani Recipe,0.5
18393,Goan Style Frango Vera Recipe - Chicken Vera,0.5
6622,Elo Jhelo Nimki Recipe,0.5
18391,Pavakka Pachadi Recipe - Bitter Gourd Pachadi,0.5
18377,Madras Lamb Curry Recipe,0.5
18359,Raw Mango Dhokla Recipe Topped With Sweet Mango Chutney,0.5
6689,Arbi Ka Achaar Recipe (Instant Colocasia pickle),0.5
6705,Makhmali Rajma Kebab Recipe,0.5
18358,Bohri Khichda Recipe - Mutton Khichda Recipe,0.5
6720,Mixed Vegetables Oats Idli Recipe,0.5
7558,Spicy Indian Style Onion Rings Recipe,0.5
17923,Kerala Style Jack Fruit Seeds Stir Fry Recipe,0.5
17200,Chickpea Tikka Masala Recipe,0.5
8407,Broken Wheat and Mixed Millet Upma Recipe,0.5
8360,Mughlai Fish Curry Recipe,0.5
8363,Rajasthani Kande Ki Sabzi Recipe - Onion Sabzi,0.5
8365,Dubuk Vade Recipe - Khandeshi Gram Flour Dumpling Curry,0.5
8377,Tamil Nadu Style Karamani Murungakkai Kuzhambu Recipe-Black eyed Beans & Drumstick Curry,0.5
8379,Vegetable Semiya Upma Recipe,0.5
8387,Egg Idiyappam Recipe - Rice Vermicelli Upma with Scrambled Eggs,0.5
8390,Vegetable Jowar Upma Recipe,0.5
17505,Aloo Bilahi Maas Recipe - Assamese Fish Curry With Potatoes And Tomatoes,0.5
17503,Assamese Fish Fried Rice Recipe,0.5
8405,Paneer Raw Mango Curry Recipe,0.5
8408,Broken Wheat Upma Recipe - Healthy Dalia Upma for Breakfast,0.5
8327,Gujarati Tawa Handvo Recipe - Healthy Pan Fried Lentil Cake,0.5
8409,Ragi Semiya Upma Recipe - Ragi Millet Vermicelli Breakfast,0.5
17499,Prawn Ghee Pepper Masala Recipe With Garlic,0.5
8424,Tangy Lemon Pickle Recipe With Kalonji & Rock Salt,0.5
8426,Bardoli Ki Khichdi Recipe,0.5
8434,Mixed Vegetable Handvo Recipe - Savory Rice & Lentil Cake,0.5
17496,Paneer Pasanda Recipe -Cottage Cheese in Spicy Yogurt Curry,0.5
8448,Iyengar Style Vendhaya Keerai Pulao Recipe - Menthe Soppina Bath/ Methi Rice,0.5
17486,Chicken Malai Kebab Recipe,0.5
8450,Hesarukaalu Upittu Recipe - Moong Dal Upma,0.5
